log,X,Y,cluster
,-24.722365553604916,-3.8185857336930247,16
,-27.388022734905043,-2.945853745047716,16
,-29.26922964334543,-5.563508048288371,16
,-18.99794315804773,-14.433108364585529,16
,-19.668115310351872,-3.9822865485402814,16
,-23.469572177935216,-9.14515409853482,16
,-26.304209847735656,-1.814659908291584,16
,-26.909029829591702,-8.159614770933361,16
,-27.538214165399808,-9.54209071262716,16
,-21.18656486317639,9.527216021814558,16
,-24.14996927098301,-4.649124943073715,16
,-25.877965508836127,-2.132178750977982,16
,-22.92230674429355,-2.0390169111612546,16
,-27.76225362212488,0.259809304456614,16
,-19.741270564680697,-2.7097848637207487,16
,-22.641896598696697,-8.859702763033509,16
,-26.014964439736872,0.8286067171927182,16
,-20.689859844120605,-8.80853585347835,16
,-23.256830615260647,12.091841455790648,16
,-21.11100839032641,-1.2405695120949405,16
,-19.266310101967296,-6.870184120921976,16
,-22.49386046502984,-9.405620264658229,16
,-28.09834486212093,-1.1594401487821302,16
,-14.22408138858536,-8.551690080351309,16
,-15.466218856102865,-9.470737906728887,16
,-24.27347543087812,-1.977224021394602,16
,-20.66520907107597,-2.758577718729452,16
,-22.99195995988665,-15.48808435527726,16
,-25.74193694893319,0.537031372227894,16
,-22.509825412425,6.892911004601085,16
,-24.8567804524566,-6.487405463440906,16
,-18.966946736868906,-13.46246419709527,16
,-20.619136241372733,-13.675961461801714,16
,-21.43159775031156,-7.433851504593551,16
,-22.887858231640525,-12.09613398740264,16
,-16.445099319084743,-9.556056342879591,16
,-21.974655284010808,-2.1048008887031244,16
,-23.295920197196327,-6.389081720302505,16
,-22.077745874466043,-3.436272010728901,16
,-26.63124717259553,-4.01085800374899,16
,-24.39039884031832,-2.6146955342262395,16
,-28.21991594991527,-7.648835120824336,16
,-19.806622713168835,-12.72083853003728,16
,-25.23120172609242,-0.0611312032253562,16
,-24.93656635500788,-2.588620201636336,16
,-24.557866562671183,-4.127574003420698,16
,-19.576246476377467,-1.212678013870803,16
,-25.94395935648253,-6.162820788811374,16
,-27.89034438341472,-3.11814849434405,16
,-29.76611703226603,-4.675837453730095,16
,-23.96364337966528,7.751269523337172,16
,-25.25603990338436,-12.6743489769225,16
,-22.51689002194448,-3.834342567486377,16
,-19.76054307301563,-11.26109908110018,16
,-23.470901770036185,-4.855703143134886,16
,-24.45557156519224,1.9760681791540975,16
,-20.16631029112424,-7.290833612999314,16
,-23.313127822617325,-10.818758539567304,16
,-24.220774081761306,1.1985732668746971,16
,-22.333515830143277,9.685233612845636,16
,-25.59815108072284,-7.145753601636412,16
,-28.00100258000861,-1.7668622185563567,16
,-21.91955447789367,-6.0739223443234005,16
,-22.568736793286085,-1.0533019883440358,16
,-22.112488084162997,9.296829482942323,16
,-19.225530731751057,-5.5350560030095854,16
,-19.05008609046562,-0.9993228039553492,16
,-27.098718682935804,-6.97276941970137,16
,-22.61051600845241,8.35427017042652,16
,-19.70074442825385,16.751055745018498,9
,-21.729187523993403,14.183141118739488,9
,0.2338433934030939,-3.728413924524968,9
,-12.328910626473547,22.64412019255391,9
,-16.01039441456152,14.1399408958871,9
,-18.428697301450924,21.65765841796544,9
,-11.340341402034907,-10.975783013166936,9
,-17.17933596697533,21.04549103061749,9
,-8.09468731745425,25.614987109196967,9
,-13.614524140228133,21.248451385619788,9
,-12.493536249202368,16.8484193986469,9
,-8.138869075942665,2.7119157830517566,9
,-20.51502968377065,13.247518492457662,9
,-23.67852759292029,11.662474326212648,9
,-22.20292982831793,16.332660635882796,9
,-10.54577295612068,24.768443610765285,9
,-9.866853412604367,16.982545972359908,9
,-4.396809371978493,23.50087389140312,9
,-14.1413899785315,24.22760757809728,9
,-15.000786963660357,20.67538395832052,9
,-18.184253230929755,15.433634571835386,9
,-10.708663658347987,19.258911671490196,9
,-13.846299020958062,23.05911486275952,9
,-19.662334971520863,13.035307139067562,9
,-21.13535815026984,15.893496836350542,9
,-15.864629022213965,22.130847974028335,9
,-17.490286213201692,17.8420261754514,9
,-4.617525327805368,-4.254442686670588,9
,-13.899549856088846,14.761190946294365,9
,-17.462136633310987,12.136517638980282,9
,-7.803009513438072,19.466170791167155,9
,-8.034364816107503,23.73315743598825,9
,-9.209580275643294,20.95767922452452,9
,-14.402692861269337,20.46613178449636,9
,-10.397646302003109,13.944437225018987,9
,-6.648844540739636,18.993431919494256,9
,-24.02733381649299,7.478486185573819,9
,-9.317366327966658,25.755868900158337,9
,-9.132675410437011,-2.8417632335202776,9
,-18.431868359838056,15.404663124698502,9
,-17.8478544945944,20.05688161254667,9
,-6.386305894768615,17.633517430011835,9
,-14.668699599529855,23.450840605167013,9
,-13.299296002670395,19.12264271765961,9
,-11.46529568190316,19.9751170211096,9
,-14.380005877372696,13.098347014988594,9
,-8.151507364402399,19.23125406950842,9
,-22.0211901132303,12.1072499464911,9
,-6.840994961997612,21.70538354174432,9
,-10.279321844292918,23.00658167784729,9
,-3.644028133821508,19.3908233375889,9
,-15.267258866171238,15.928516074368831,9
,-14.968693786002822,18.464304632297548,9
,-18.28114066914355,9.689428961767032,9
,-17.637116058448722,18.14878801862982,9
,-18.663831156571803,13.451829360946537,9
,-12.515379265897094,24.088356019297468,9
,-9.054583237173802,16.587192139567,9
,-17.01263040127418,16.82269675954511,9
,-16.52573480328148,20.824654795723173,9
,1.9500678337864297,-4.995085728870325,9
,-18.12754113584946,22.81323303862105,9
,-4.324175208385325,18.708377163709702,9
,-21.69754018552003,14.922717407706804,9
,-12.196841740024158,-19.12839313117064,9
,-18.87062046952632,18.186201033645958,9
,-23.456412366073035,9.129981333141291,9
,-11.875458536427542,18.15415291062377,9
,-18.71660531695819,17.411276554388646,9
,-15.818863601510714,21.91362853117359,9
,-22.594163066088523,16.227367065041722,9
,-7.793494802026387,20.931474965131923,9
,-14.367522894028625,22.169848743582094,9
,-11.58579168183512,21.19006322748853,9
,-8.399633390458503,21.73521594813507,9
,-18.05137684762293,18.77522247180308,9
,-16.8177761494365,23.19314690628385,9
,-15.258263339294064,20.617814935193152,9
,-11.52459306912704,21.444035251813556,9
,-13.248330730288169,16.188218689809887,9
,3.4012464952814483,-5.772272225829386,9
,-14.051270525241623,17.563522462701695,9
,-18.9244139613686,14.846079430443332,9
,-19.632200855350995,15.884314608728342,9
,-19.472762344846203,15.839060890353156,9
,-10.559040364054152,25.04886807353817,9
,-9.455605374409394,24.26430645719074,9
,-12.11207700577003,24.47658424821384,9
,-4.186100875905822,20.854878447575043,9
,-13.933182968621264,17.451557851215686,9
,-10.108077941954278,19.445987884345577,9
,-16.089119335604078,19.78461130612473,9
,-20.593720320644472,8.287592845024557,9
,-18.07472196639314,16.658560456948866,9
,-9.986460235843516,22.342320768535107,9
,-12.374100812702697,24.353789646344165,9
,-11.007301667691587,23.68543733546176,9
,-22.265796760488392,10.83136682304947,9
,-17.195128919182235,20.144447110065347,9
,-13.91355326294193,19.754538161786705,9
,-10.173947256282576,25.45016853734789,9
,-8.261179263164774,22.91988917136526,9
,-21.69307526725156,13.113415771696744,9
,-17.45879004563496,22.50739027027366,9
,-6.709152679758083,18.039431474607813,9
,-15.980482702940876,12.373843493266056,9
,-21.611671211636104,17.127666677336336,9
,-9.984855088501437,18.32944661281933,9
,3.285507903606208,-7.007505843677428,9
,-14.251659909127763,15.880169036477133,9
,-13.660648767674743,19.06114053987002,9
,-10.85296464796324,17.350836442465074,9
,-19.77764329255743,12.763717051892405,9
,-12.26111204742324,21.23878286434901,9
,-14.089851388067547,23.1513768998705,9
,-18.354157837411776,19.99312269536685,9
,-15.269594802226404,21.40969457294916,9
,-7.406381371064591,19.406423941075666,9
,-4.376053801588425,21.27013606734926,9
,-17.572119796539827,21.881960546246077,9
,-14.712890028643194,13.860873257140176,9
,-5.340201248398972,20.769065773549315,9
,-18.085768862721903,5.951248969197152,9
,-17.869018801482643,15.15393635714723,9
,-15.137428665490742,22.80010709679905,9
,-18.001003184464434,17.280721836473298,9
,-11.763378869646797,19.739926055446865,9
,-18.28919491167809,21.34963894613441,9
,-8.233698272888972,20.30521938896045,9
,-17.60467820249154,15.422802652094193,9
,-12.17530049646383,21.073319339567544,9
,-15.993823418983036,16.088971524156154,9
,-20.985367063917977,14.256650294664285,9
,-12.63427303832256,20.01848732840498,9
,-16.075979758529414,17.92226601840689,9
,-20.31901612447997,9.559371017023572,9
,-7.9888082080136495,15.465828129181244,9
,-7.353523997623194,19.41465384357094,9
,-8.630080586477451,16.31271806309935,9
,-8.62436537566216,25.35013820123152,9
,-15.708350791237851,19.175608010520524,9
,-16.76812696193269,15.180631486639248,9
,-17.746290058569866,22.25517232289861,9
,-12.190418847558751,25.25766782447486,9
,-13.110914412942696,18.35759195100985,9
,-17.4818328383162,12.845288937543843,9
,-8.890111161936993,24.22497640466716,9
,-15.4574954801292,18.25375498384865,9
,-14.822240304666227,16.95687646247679,9
,-10.665539015728385,14.752443277941255,9
,-13.474530800237943,23.850171064166176,9
,-13.765510854150076,22.008954955263317,9
,-13.821539328373936,20.486303418079935,9
,-10.72634221150914,24.336206755539006,9
,-9.774082728800629,25.404840555576552,9
,-12.65962367073774,18.20506893128622,9
,-11.180331005528275,16.609192043678046,9
,1.2174061404269685,-4.567884155756567,9
,-14.38688917415896,17.259983452978275,9
,17.55197132248542,-8.13679238036671,9
,-17.380016943320122,18.83618623338111,9
,-18.901098124056524,15.632255420434564,9
,0.2305418652130612,-4.64693397535579,9
,-10.112412635546796,25.19236510458311,9
,-16.46443772197903,16.433345173979653,9
,-10.53232249798931,13.953401696303876,9
,-15.00188092956386,13.741236208134904,9
,-14.136949207240884,18.15548049976092,9
,-24.929572790868463,8.088792865437687,9
,-5.092478688626025,20.070615251496505,9
,-7.197920462041252,20.72782115364824,9
,-17.843366898755143,14.563014984246225,9
,-10.518059502933424,24.097202542350036,9
,-23.697234500025523,9.831589503107711,9
,-17.090674411960176,21.73776025398833,9
,-14.277333965481512,20.705596027185088,9
,-12.89871127575073,23.25067866463148,9
,-9.835669507238482,21.888310527220195,9
,-7.302058774181189,28.116548211063336,9
,-15.103714848638576,23.938669676179227,9
,-16.487483740601327,-3.5956214682907373,9
,-13.290100271418254,21.11527497481921,9
,-19.471318994565618,9.159936303023684,9
,-14.3951952382349,14.769827578575931,9
,-0.6928153747551592,29.20730133111155,9
,-16.57686694463797,17.149495581818258,9
,-16.385535447699528,13.145096833471264,9
,-12.37577870796553,17.297527757081973,9
,-20.574913369932947,17.272841020803718,9
,-16.174354741185958,13.975238188708303,9
,-13.339946112691988,16.889436011289177,9
,-14.593993756446643,23.58151483398456,9
,-17.241115464200035,22.88318473316335,9
,-9.082551044119535,22.63697908468635,9
,-6.366635885980773,23.414991930524263,9
,-11.805200706127698,23.272647182863167,9
,-18.55459501359457,11.957370535703394,9
,-8.275537533299365,24.148112284784297,9
,-4.273069309756243,20.308099917526008,9
,-7.148082035914875,16.833229604001268,9
,-14.646393550236844,-1.270366912493265,9
,-19.63682797102379,16.74032478486966,9
,-9.895290577689927,22.60954554560294,9
,-9.842783732878187,20.29251283797827,9
,-22.069761477629,14.79685148844079,9
,-11.64477845012156,18.542047156190332,9
,-14.246611977116087,18.66099696600354,9
,-16.92898601091841,16.83545817256376,9
,-14.973201663707108,15.533409934431416,9
,-19.174702331210817,6.382947164205338,9
,-21.31822502680112,14.325953726747557,9
,-13.052545794052572,15.81656544702999,9
,-11.128877811991686,22.506245606905168,9
,-18.2392555599232,18.433549694919385,9
,-11.893996286758858,23.786891860966183,9
,-22.0328408443982,12.929050736977596,9
,-14.460369212719693,25.703482821022536,9
,-17.15728867555951,20.683185819274705,9
,-13.426253978673165,14.494032723518886,9
,4.147223143726559,-7.536763338777942,9
,-7.634171520564681,19.93955302388441,9
,-7.525149621861306,18.353172921536817,9
,-14.619032008974814,18.32980601134088,9
,-17.415824659317707,19.518154485183405,9
,-20.912254931914863,12.188915395760484,9
,-17.24935260063522,18.32356834203867,9
,-15.921370716788438,8.391798712164361,9
,-22.63032869778666,11.766538111126703,9
,-5.745025136734959,-5.359216081948106,9
,-21.15421148837326,7.510538103354757,9
,-23.75416923007103,10.631578914711891,9
,-16.96364851087744,12.532821599395612,9
,-17.544071045520564,15.228801814009774,9
,-13.94225580585326,19.91401625535197,9
,-15.630168472263955,13.680917977228468,9
,-8.67373171006308,23.50188649786227,9
,2.884514556299181,-6.489510855003999,9
,-18.134932173949792,21.62655629090893,9
,-12.76318560319352,23.123228785489182,9
,-20.25411192067153,15.73856682028483,9
,-6.285133524638528,17.80563411820794,9
,-9.223410954879864,19.594635462263003,9
,-21.776786221411403,16.713360651974885,9
,-11.073093570722785,24.96705298857972,9
,-12.44700703270413,14.951329640207616,9
,-17.713698096045892,22.716323594790136,9
,-16.651803366439797,21.63450671475342,9
,-21.16008575465005,11.68976811768291,9
,-16.171534192197228,17.404229306176443,9
,-14.082559719080711,21.66763268648772,9
,-18.61092660599564,18.741310079093957,9
,-20.38219166837756,15.0922962549816,9
,-9.89866449174728,19.066809660573043,9
,-13.51394404033676,21.493155432701087,9
,-13.701462533501925,15.826261155531236,9
,-11.366005382288522,23.938842808446203,9
,-5.961946737700194,16.64442289126092,9
,-16.28339432711772,22.59401427667652,9
,-20.924453470335063,16.453519139153507,9
,-11.316775743659065,22.719988891786254,9
,-11.059074893335616,18.65229962501593,9
,-17.13281971595516,22.28240322761125,9
,-18.56520850189492,13.717959567177468,9
,-8.953286132845623,24.707155257726527,9
,-12.291492482340574,19.412369951131083,9
,-11.53000029108618,19.571732421671012,9
,-8.019847729081045,25.01182390443844,9
,-11.010173256673232,19.353688094012977,9
,-14.566683499227322,15.299634680490362,9
,-7.841025526296163,21.17507485460844,9
,-14.720212085420764,17.807168441466334,9
,-20.49751458516397,15.88725011299956,9
,-18.204334909536843,15.74075410820664,9
,-9.611127031972204,24.709096428684592,9
,-8.23704535540307,16.609626689929605,9
,-16.54788048879545,14.740397442668064,9
,-17.459580125952282,21.621336640094764,9
,-7.831940604577713,22.686373213710656,9
,-14.912829971922282,14.8753330685478,9
,-11.098003138341108,25.692701386824417,9
,-8.520983971039314,26.68307318660876,9
,-18.918777060893195,16.19030726353538,9
,-13.88084301634946,13.58908845421426,9
,-13.32044151632579,24.50583908384712,9
,-6.794677297075816,19.027478764126453,9
,-16.970750020760438,15.592653336099133,9
,-17.496608383225446,15.916564315410048,9
,-15.655280092944166,20.037335520878766,9
,-18.97325404596524,14.307692825113174,9
,-6.544838262836975,21.50712211955478,9
,-17.087230159801276,13.73422827430947,9
,-10.62399372469286,26.061088524645555,9
,-23.06820351142144,11.932722235549678,9
,-13.8708197774759,19.43506308948636,9
,-10.904550933690416,20.736519443099358,9
,-13.882969559344165,18.49075427176986,9
,-18.03741253774762,22.207237159068423,9
,-14.565706680842904,22.57423307897984,9
,-6.315004798469199,18.16973193536916,9
,-16.297597984594614,15.073841836450846,9
,-10.872329469592152,18.05204018206202,9
,-9.81652244719657,23.477105235808423,9
,-10.359463420675084,23.997428773400184,9
,-7.16852912007088,20.826902471318014,9
,-19.7895304914739,16.426038920691603,9
,-13.38595765662024,17.322578003000082,9
,-9.655627412132617,17.84516031228276,9
,-15.118857129855414,21.84323322883095,9
,-12.958717587799653,20.307041182840344,9
,-17.995560443220587,16.827080619690157,9
,-10.330112426719005,17.476097151764762,9
,-22.29790368193944,15.69478120635337,9
,-6.660550414609434,19.544908846180483,9
,-18.54482788128156,20.31755176924988,9
,-12.664543255907002,21.420721904729582,9
,-15.99136512475779,19.240392081713026,9
,-11.443918375929467,14.851760806613685,9
,-5.772341148274988,20.42067463357229,9
,-18.122242495852888,17.631304560701427,9
,-14.11403616286311,22.72373168400201,9
,-15.385251304576986,14.927611463996437,9
,-14.925016460366328,19.13199379350272,9
,-19.297067698095603,12.735815948342958,9
,-7.998564445162973,23.97716324327141,9
,-9.20068638436284,23.751869405421377,9
,-16.766458201779468,19.408521213994103,9
,-18.128861977703917,15.113555415902322,9
,-18.100041143331342,14.172293645784318,9
,-4.31516446541203,19.27239536296677,9
,-14.924362789063393,20.996165756591022,9
,-15.628229925797315,22.54211544140437,9
,-14.111261283708632,20.904343328539905,9
,-19.541586859384903,17.972238108736594,9
,-13.140486160674437,19.730433435085843,9
,-22.143625438809263,15.740472751315655,9
,-15.63346086943722,16.605767397360225,9
,-8.978200572988635,19.045520917622117,9
,-21.602356682552397,10.376976750544248,9
,-19.00043038921169,17.01760552576241,9
,-18.441171502753985,11.006647227444551,9
